file,length(s)
46_08/Home_Visit/Processing/Video_Files/46_08_down1.mp4,3709.568
46_08/Home_Visit/Processing/Video_Files/46_08_video.mp4,3593.792
46_10/Home_Visit/Processing/Video_Files/46_10_video.mp4,3603.434667
46_10/Home_Visit/Processing/Video_Files/46_10_down1.mp4,3677.824
46_10/Home_Visit/Processing/Video_Files/46_10_parent1.mp4,3647.488
46_10/Home_Visit/Processing/Video_Files/46_10_up1.mp4,3673.856
46_11/Home_Visit/Processing/Video_Files/46_11_parent1.mp4,3650.304
46_11/Home_Visit/Processing/Video_Files/46_11_down1.mp4,3665.92
46_11/Home_Visit/Processing/Video_Files/46_11_up1.mp4,3683.328
46_11/Home_Visit/Processing/Video_Files/46_11_video.mp4,3558.784
46_06/Home_Visit/Processing/Video_Files/46_06_down1.mp4,5.12
46_06/Home_Visit/Processing/Video_Files/46_06_down3.mp4,3935.232
46_06/Home_Visit/Processing/Video_Files/46_06_down2.mp4,0.64
46_06/Home_Visit/Processing/Video_Files/46_06_up1.mp4,3935.488
46_06/Home_Visit/Processing/Video_Files/46_06_video.mp4,3895.893333
46_09/Home_Visit/Processing/Video_Files/46_09_video.mp4,3479.274667
46_07/Home_Visit/Processing/Video_Files/46_7_down1.mp4,3710.208
46_07/Home_Visit/Processing/Video_Files/46_07_video.mp4,3625.194667
12_10/Home_Visit/Processing/Video_Files/12_10_down2.mp4,668.672
12_10/Home_Visit/Processing/Video_Files/12_10_down1.mp4,1974.912
12_10/Home_Visit/Processing/Video_Files/12_10_up2.mp4,657.024
12_10/Home_Visit/Processing/Video_Files/12_10_video.mp4,3038.165333
12_08/Home_Visit/Processing/Video_Files/12_08_video.mp4,3577.28
12_08/Home_Visit/Processing/Video_Files/12_8_down1.mp4,3568.0
12_06/Home_Visit/Processing/Video_Files/12_6_down1.mp4,3683.072
12_06/Home_Visit/Processing/Video_Files/12_6_up1.mp4,3683.328
12_06/Home_Visit/Processing/Video_Files/12_06_video.mp4,3681.173333
12_09/Home_Visit/Processing/Video_Files/12_9_down1.mp4,3647.488
12_09/Home_Visit/Processing/Video_Files/12_09_video.mp4,3590.357333
12_09/Home_Visit/Processing/Video_Files/12_9_up1.mp4,3644.16
12_07/Home_Visit/Processing/Video_Files/12_7_up1.mp4,3330.304
12_07/Home_Visit/Processing/Video_Files/12_7_down1.mp4,3324.288
12_07/Home_Visit/Processing/Video_Files/12_07_video.mp4,3331.285333
12_13/Home_Visit/Processing/Video_Files/12_13_video.mp4,3755.754667
12_13/Home_Visit/Processing/Video_Files/12_13_parent1.mp4,3820.928
12_12/Home_Visit/Processing/Video_Files/12_12_parent1.mp4,3786.24
12_12/Home_Visit/Processing/Video_Files/12_12_video.mp4,3721.621333
12_16/Home_Visit/Processing/Video_Files/12_16_up1.mp4,610.944
12_16/Home_Visit/Processing/Video_Files/12_16_down2.mp4,31.232
12_16/Home_Visit/Processing/Video_Files/12_16_video.mp4,3606.165333
12_16/Home_Visit/Processing/Video_Files/12_16_down1.mp4,649.6
12_16/Home_Visit/Processing/Video_Files/12_16_parent1.mp4,3657.344
12_16/Home_Visit/Processing/Video_Files/12_16_down3.mp4,4.864
12_16/Home_Visit/Processing/Video_Files/12_16_up2.mp4,9.088
12_16/Home_Visit/Processing/Video_Files/12_16_up3.mp4,627.2
12_11/Home_Visit/Processing/Video_Files/12_11_up1.mp4,3221.133333
12_11/Home_Visit/Processing/Video_Files/12_11_down1.mp4,3530.112
12_11/Home_Visit/Processing/Video_Files/12_11_video.mp4,3416.554667
12_11/Home_Visit/Processing/Video_Files/12_11_parent1.mp4,3463.168
12_17/Home_Visit/Processing/Video_Files/12_17_video.mp4,3585.514667
12_17/Home_Visit/Processing/Video_Files/12_17_parent1.mp4,3662.848
12_14/Home_Visit/Processing/Video_Files/12_14_down1.mp4,270.464
12_14/Home_Visit/Processing/Video_Files/12_14_parent1.mp4,3789.184
12_14/Home_Visit/Processing/Video_Files/12_14_video.mp4,3722.794667
12_14/Home_Visit/Processing/Video_Files/12_14_up1.mp4,263.168
12_14/Home_Visit/Processing/Video_Files/12_14_up2.mp4,3561.6
12_15/Home_Visit/Processing/Video_Files/12_15_video.mp4,3672.725333
12_15/Home_Visit/Processing/Video_Files/12_15_parent1.mp4,3755.136
16_11/Home_Visit/Processing/Video_Files/16_11_up1.mp4,3816.576
16_11/Home_Visit/Processing/Video_Files/16_11_parent1.mp4,3872.128
16_11/Home_Visit/Processing/Video_Files/16_11_video.mp4,3784.021333
16_11/Home_Visit/Processing/Video_Files/repaired/16_11_down1.mp4,392.3
16_13/Home_Visit/Processing/Video_Files/16_13_video.mp4,3705.429333
16_13/Home_Visit/Processing/Video_Files/16_13_down1.mp4,3788.16
16_13/Home_Visit/Processing/Video_Files/16_13_parent1.mp4,3754.624
16_08/Home_Visit/Processing/Video_Files/16_8_down1.mp4,3749.12
16_08/Home_Visit/Processing/Video_Files/16_08_video.mp4,3677.632
16_08/Home_Visit/Processing/Video_Files/16_8_up1.mp4,3738.368
16_12/Home_Visit/Processing/Video_Files/16_12_parent1.mp4,3700.608
16_12/Home_Visit/Processing/Video_Files/16_12_up1.mp4,3670.912
16_12/Home_Visit/Processing/Video_Files/16_12_down1.mp4,3669.12
16_12/Home_Visit/Processing/Video_Files/16_12_video.mp4,3584.981333
16_06/Home_Visit/Processing/Video_Files/16_6_down1.mp4,3236.366667
16_06/Home_Visit/Processing/Video_Files/16_6_up1.mp4,3594.112
16_06/Home_Visit/Processing/Video_Files/16_06_video.mp4,3595.52
16_07/Home_Visit/Processing/Video_Files/16_07_video.mp4,3806.762667
16_07/Home_Visit/Processing/Video_Files/16_7_down1.mp4,3826.432
16_14/Home_Visit/Processing/Video_Files/16_14_video.mp4,3551.957333
16_14/Home_Visit/Processing/Video_Files/16_14_parent1.mp4,3602.688
16_14/Home_Visit/Processing/Video_Files/16_14_down1.mp4,3600.128
16_10/Home_Visit/Processing/Video_Files/16_10_down1.mp4,3863.168
16_10/Home_Visit/Processing/Video_Files/16_10_video.mp4,3816.170667
16_10/Home_Visit/Processing/Video_Files/16_10_up1.mp4,3862.528
16_10/Home_Visit/Processing/Video_Files/16_10_parent1.mp4,3877.888
16_15/Home_Visit/Processing/Video_Files/16_15_video.mp4,3916.586667
16_15/Home_Visit/Processing/Video_Files/16_15_parent1.mp4,3996.672
16_15/Home_Visit/Processing/Video_Files/16_15_video_new.mp4,3916.586667
16_09/Home_Visit/Processing/Video_Files/16_09_video.mp4,3601.301333
16_09/Home_Visit/Processing/Video_Files/16_9_down1.mp4,3618.944
16_09/Home_Visit/Processing/Video_Files/16_9_up1.mp4,3608.192
25_07/Home_Visit/Processing/Video_Files/25_07_video.mp4,3355.306667
25_07/Home_Visit/Processing/Video_Files/25_7_up1.mp4,3466.368
25_07/Home_Visit/Processing/Video_Files/25_7_down1.mp4,3430.4
25_10/Home_Visit/Processing/Video_Files/25_10_parent1.mp4,3758.976
25_10/Home_Visit/Processing/Video_Files/25_10_up1.mp4,3787.008
25_10/Home_Visit/Processing/Video_Files/25_10_video.mp4,3729.130667
25_11/Home_Visit/Processing/Video_Files/25_11_video.mp4,3658.453333
25_11/Home_Visit/Processing/Video_Files/25_11_up1.mp4,3752.832
25_11/Home_Visit/Processing/Video_Files/25_11_parent1.mp4,3739.264
25_11/Home_Visit/Processing/Video_Files/25_11_down1.mp4,3732.608
25_06/Home_Visit/Processing/Video_Files/25_6_down1.mp4,3555.7
25_06/Home_Visit/Processing/Video_Files/25_06_video.mp4,3809.408
25_06/Home_Visit/Processing/Video_Files/25_6_up2.mp4,783.616
25_06/Home_Visit/Processing/Video_Files/25_6_up1.mp4,3029.632
25_13/Home_Visit/Processing/Video_Files/25_13_video.mp4,3634.368
25_13/Home_Visit/Processing/Video_Files/25_13_parent1.mp4,3665.664
25_12/Home_Visit/Processing/Video_Files/25_12_parent1.mp4,3613.056
25_12/Home_Visit/Processing/Video_Files/25_12_video.mp4,3528.96
25_08/Home_Visit/Processing/Video_Files/25_8_down1.mp4,3743.872
25_08/Home_Visit/Processing/Video_Files/25_08_video.mp4,3693.888
25_08/Home_Visit/Processing/Video_Files/25_8_up1.mp4,2707.072
25_08/Home_Visit/Processing/Video_Files/25_8_up2.mp4,956.288
25_09/Home_Visit/Processing/Video_Files/25_9_up1.mp4,3517.952
25_09/Home_Visit/Processing/Video_Files/25_9_down1.mp4,3839.872
25_09/Home_Visit/Processing/Video_Files/25_09_video.mp4,3767.893333
25_09/Home_Visit/Processing/Video_Files/repaired/25_9_down1.mp4,930.966667
25_09/Home_Visit/Processing/Video_Files/corrupt/25_9_down1.mp4,3839.872
29_08/Home_Visit/Processing/Video_Files/29_8_down1.mp4,3587.456
29_08/Home_Visit/Processing/Video_Files/29_8_video.mp4,3536.256
29_08/Home_Visit/Processing/Video_Files/29_8_up1.mp4,3584.512
29_11/Home_Visit/Processing/Video_Files/29_11_audio1.mp4,3863.04
29_11/Home_Visit/Processing/Video_Files/29_11_parent1.mp4,3824.512
29_11/Home_Visit/Processing/Video_Files/29_11_video.mp4,3677.248
29_06/Home_Visit/Processing/Video_Files/29_6_up1.mp4,3471.488
29_06/Home_Visit/Processing/Video_Files/29_6_down1.mp4,3471.744
29_06/Home_Visit/Processing/Video_Files/29_06_video.mp4,3416.810667
29_09/Home_Visit/Processing/Video_Files/29_09_video.mp4,3503.274667
29_10/Home_Visit/Processing/Video_Files/29_10_parent1.mp4,3867.008
29_10/Home_Visit/Processing/Video_Files/29_10_up1.mp4,3481.088
29_10/Home_Visit/Processing/Video_Files/29_10_video.mp4,3766.698667
29_07/Home_Visit/Processing/Video_Files/29_7_up1.mp4,730.366667
29_07/Home_Visit/Processing/Video_Files/29_07_video.mp4,3537.642667
29_07/Home_Visit/Processing/Video_Files/29_7_up3.mp4,2529.3
29_07/Home_Visit/Processing/Video_Files/29_7_down1.mp4,3584.384
29_12/Home_Visit/Processing/Video_Files/29_12_video.mp4,3499.370667
29_12/Home_Visit/Processing/Video_Files/29_12_up1.mp4,1417.472
29_12/Home_Visit/Processing/Video_Files/29_12_parent1.mp4,3568.128
29_13/Home_Visit/Processing/Video_Files/29_13_parent1.mp4,3900.288
29_13/Home_Visit/Processing/Video_Files/29_13_down1.mp4,1091.2
29_13/Home_Visit/Processing/Video_Files/29_13_video.mp4,3718.250667
29_13/Home_Visit/Processing/Video_Files/29_13_down2.mp4,2619.136
29_13/Home_Visit/Processing/Video_Files/29_13_up1.mp4,3788.8
42_10/Home_Visit/Processing/Video_Files/42_10_video.mp4,3431.722667
42_10/Home_Visit/Processing/Video_Files/42_10_up1.mp4,3614.336
42_10/Home_Visit/Processing/Video_Files/42_10_parent1.mp4,3588.48
42_06/Home_Visit/Processing/Video_Files/42_06_video.mp4,3745.066667
42_06/Home_Visit/Processing/Video_Files/42_6_down1.mp4,3865.6
42_06/Home_Visit/Processing/Video_Files/42_6_up1.mp4,3853.696
42_11/Home_Visit/Processing/Video_Files/42_11_up1.mp4,3533.44
42_11/Home_Visit/Processing/Video_Files/42_11_video.mp4,3424.128
42_11/Home_Visit/Processing/Video_Files/42_11_down1.mp4,3532.8
42_11/Home_Visit/Processing/Video_Files/42_11_parent1.mp4,3522.304
42_08/Home_Visit/Processing/Video_Files/42_08_down1.mp4,3486.592
42_08/Home_Visit/Processing/Video_Files/42_08_video.mp4,3428.330667
42_07/Home_Visit/Processing/Video_Files/42_07_video.mp4,3662.954667
42_09/Home_Visit/Processing/Video_Files/42_09_video.mp4,3502.336
37_10/Home_Visit/Processing/Video_Files/37_10_video.mp4,3689.344
37_10/Home_Visit/Processing/Video_Files/37_10_down1.mp4,3744.896
37_10/Home_Visit/Processing/Video_Files/37_10_up1.mp4,1849.088
37_07/Home_Visit/Processing/Video_Files/37_07_video.mp4,3543.573333
37_07/Home_Visit/Processing/Video_Files/37_7_up1.mp4,3607.936
37_11/Home_Visit/Processing/Video_Files/37_11_down1.mp4,3659.136
37_11/Home_Visit/Processing/Video_Files/37_11_video.mp4,3589.610667
37_11/Home_Visit/Processing/Video_Files/37_11_parent1.mp4,3662.208
37_11/Home_Visit/Processing/Video_Files/37_11_up1.mp4,3659.008
37_08/Home_Visit/Processing/Video_Files/37_08_video.mp4,3766.528
37_08/Home_Visit/Processing/Video_Files/37_08_up1.mp4,3840.384
37_06/Home_Visit/Processing/Video_Files/37_6_up1.mp4,3732.352
37_06/Home_Visit/Processing/Video_Files/37_06_video.mp4,3620.821333
37_06/Home_Visit/Processing/Video_Files/37_6_down1.mp4,3729.28
37_09/Home_Visit/Processing/Video_Files/37_09_up1.mp4,1073.152
37_09/Home_Visit/Processing/Video_Files/37_09_up2.mp4,2312.448
37_09/Home_Visit/Processing/Video_Files/37_09_down1.mp4,3580.928
37_09/Home_Visit/Processing/Video_Files/37_09_video.mp4,3534.506667
37_13/Home_Visit/Processing/Video_Files/37_13_down1.mp4,3905.792
37_13/Home_Visit/Processing/Video_Files/37_13_video.mp4,3836.629333
37_13/Home_Visit/Processing/Video_Files/37_13_up1.mp4,3899.136
37_13/Home_Visit/Processing/Video_Files/37_13_parent1.mp4,3897.344
24_07/Home_Visit/Processing/Video_Files/24_7_up1.mp4,3471.744
24_06/Home_Visit/Processing/Video_Files/24_06_video.mp4,3853.312
24_06/Home_Visit/Processing/Video_Files/24_6_down1.mp4,3853.056
24_06/Home_Visit/Processing/Video_Files/24_6_up1.mp4,3848.064
06_16/Home_Visit/Processing/Video_Files/06_16_up1.mp4,3713.664
06_16/Home_Visit/Processing/Video_Files/06_16_video.mp4,3467.84
06_16/Home_Visit/Processing/Video_Files/06_16_parent1.mp4,3676.544
06_16/Home_Visit/Processing/Video_Files/06_16_down1.mp4,3691.008
06_10/Home_Visit/Processing/Video_Files/06_10_down1.mp4,3585.408
06_10/Home_Visit/Processing/Video_Files/06_10_up1.mp4,1371.766667
06_10/Home_Visit/Processing/Video_Files/06_10_video.mp4,3447.978667
06_10/Home_Visit/Processing/Video_Files/06_10_parent1.mp4,1309.568
06_08/Home_Visit/Processing/Video_Files/06_8_up1.mp4,3623.552
06_08/Home_Visit/Processing/Video_Files/06_08_video.mp4,3593.493333
06_08/Home_Visit/Processing/Video_Files/06_8_down1.mp4,3598.976
06_12/Home_Visit/Processing/Video_Files/06_12_up1.mp4,3747.072
06_12/Home_Visit/Processing/Video_Files/06_12_video.mp4,3674.88
06_12/Home_Visit/Processing/Video_Files/06_12_down1.mp4,3131.648
06_06/Home_Visit/Processing/Video_Files/06_06_video.mp4,4492.352
06_06/Home_Visit/Processing/Video_Files/06_6_up1.mp4,1151.36
06_06/Home_Visit/Processing/Video_Files/06_6_down1.mp4,4591.744
06_17/Home_Visit/Processing/Video_Files/06_17_down1.mp4,3810.688
06_17/Home_Visit/Processing/Video_Files/06_17_video.mp4,3736.0
06_07/Home_Visit/Processing/Video_Files/06_7_up1.mp4,3440.512
06_07/Home_Visit/Processing/Video_Files/06_07_video.mp4,3440.533333
06_07/Home_Visit/Processing/Video_Files/06_7_down1.mp4,4502.633333
06_11/Home_Visit/Processing/Video_Files/06_11_video.mp4,3681.237333
06_11/Home_Visit/Processing/Video_Files/06_11_parent1.mp4,1052.928
06_11/Home_Visit/Processing/Video_Files/06_11_up2.mp4,830.3
06_11/Home_Visit/Processing/Video_Files/06_11_down1.mp4,3736.448
06_11/Home_Visit/Processing/Video_Files/06_11_up1.mp4,2570.4
06_11/Home_Visit/Processing/Video_Files/06_11_parent2.mp4,2696.576
06_14/Home_Visit/Processing/Video_Files/06_14_video.mp4,4364.949333
06_14/Home_Visit/Processing/Video_Files/06_14_down1.mp4,4434.432
06_14/Home_Visit/Processing/Video_Files/06_14_parent1.mp4,4467.84
06_09/Home_Visit/Processing/Video_Files/06_09_video.mp4,3620.821333
06_09/Home_Visit/Processing/Video_Files/06_9_up1.mp4,3666.688
06_09/Home_Visit/Processing/Video_Files/06_9_down1.mp4,3666.304
06_13/Home_Visit/Processing/Video_Files/06_13_parent1.mp4,3805.056
06_13/Home_Visit/Processing/Video_Files/06_13_video.mp4,3719.381333
06_13/Home_Visit/Processing/Video_Files/repaired/06_13_up1.mp4,280.8
06_15/Home_Visit/Processing/Video_Files/06_15_down1.mp4,3715.84
06_15/Home_Visit/Processing/Video_Files/06_15_video.mp4,3639.744
33_06/Home_Visit/Processing/Video_Files/33_6_down1.mp4,3524.866667
33_06/Home_Visit/Processing/Video_Files/33_6_up1.mp4,3873.024
33_06/Home_Visit/Processing/Video_Files/33_06_video.mp4,3784.938667
33_10/Home_Visit/Processing/Video_Files/33_10_parent1.mp4,3750.272
33_10/Home_Visit/Processing/Video_Files/33_10_video.mp4,3664.064
33_13/Home_Visit/Processing/Video_Files/33_13_down1.mp4,3702.784
33_13/Home_Visit/Processing/Video_Files/33_13_parent1.mp4,3684.608
33_13/Home_Visit/Processing/Video_Files/33_13_video.mp4,3638.101333
33_12/Home_Visit/Processing/Video_Files/33_12_down1.mp4,2160.384
33_12/Home_Visit/Processing/Video_Files/33_12_parent1.mp4,3989.12
33_12/Home_Visit/Processing/Video_Files/33_12_video.mp4,3837.696
33_12/Home_Visit/Processing/Video_Files/33_12_up1.mp4,2161.152
33_07/Home_Visit/Processing/Video_Files/33_7_up1.mp4,3717.632
33_07/Home_Visit/Processing/Video_Files/33_07_video.mp4,3670.4
33_07/Home_Visit/Processing/Video_Files/33_7_down1.mp4,3367.633333
33_11/Home_Visit/Processing/Video_Files/33_11_video.mp4,3592.021333
33_11/Home_Visit/Processing/Video_Files/33_11_main1.mp4,3619.072
33_11/Home_Visit/Processing/Video_Files/33_11_parent1.mp4,3621.632
33_08/Home_Visit/Processing/Video_Files/33_08_video.mp4,3646.698667
33_09/Home_Visit/Processing/Video_Files/33_09_video.mp4,3650.154667
33_09/Home_Visit/Processing/Video_Files/33_9_down1.mp4,3715.072
18_13/Home_Visit/Processing/Video_Files/18_13_video.mp4,3577.173333
18_15/Home_Visit/Processing/Video_Files/18_15_down1.mp4,3196.544
18_15/Home_Visit/Processing/Video_Files/18_15_parent1.mp4,3818.24
18_15/Home_Visit/Processing/Video_Files/18_15_video.mp4,3637.333333
18_10/Home_Visit/Processing/Video_Files/18_10_down1.mp4,3676.416
18_10/Home_Visit/Processing/Video_Files/18_10_up1.mp4,3135.232
18_10/Home_Visit/Processing/Video_Files/18_10_video.mp4,3604.16
18_10/Home_Visit/Processing/Video_Files/18_10_parent1.mp4,3673.984
18_06/Home_Visit/Processing/Video_Files/18_6_down1.mp4,3902.208
18_06/Home_Visit/Processing/Video_Files/18_06_video.mp4,3914.304
18_06/Home_Visit/Processing/Video_Files/18_6_up1.mp4,3871.744
18_06/Home_Visit/Processing/Video_Files/repaired/FILE0002.mp4,8.366667
18_07/Home_Visit/Processing/Video_Files/18_7_down1.mp4,3783.552
18_07/Home_Visit/Processing/Video_Files/18_7_up1.mp4,3778.176
18_07/Home_Visit/Processing/Video_Files/18_07_video.mp4,3719.722667
18_09/Home_Visit/Processing/Video_Files/18_09_video.mp4,3266.218667
18_09/Home_Visit/Processing/Video_Files/18_9_up1.mp4,3458.944
18_08/Home_Visit/Processing/Video_Files/18_08_video.mp4,3578.197333
18_08/Home_Visit/Processing/Video_Files/18_8_up1.mp4,3650.176
18_08/Home_Visit/Processing/Video_Files/18_8_down1.mp4,3654.016
18_11/Home_Visit/Processing/Video_Files/18_11_video.mp4,3776.597333
18_11/Home_Visit/Processing/Video_Files/18_11_parent1.mp4,3828.608
18_12/Home_Visit/Processing/Video_Files/18_12_video.mp4,3618.688
18_12/Home_Visit/Processing/Video_Files/18_12_parent1.mp4,3745.536
18_12/Home_Visit/Processing/Video_Files/18_12_up1.mp4,3800.96
18_14/Home_Visit/Processing/Video_Files/18_14_video.mp4,3378.304
36_10/Home_Visit/Processing/Video_Files/36_10_video.mp4,3552.170667
36_10/Home_Visit/Processing/Video_Files/36_10_down1.mp4,3674.24
36_10/Home_Visit/Processing/Video_Files/36_10_up1.mp4,3675.136
36_07/Home_Visit/Processing/Video_Files/36_07_video.mp4,3701.824
36_07/Home_Visit/Processing/Video_Files/36_7_up1.mp4,3761.792
36_07/Home_Visit/Processing/Video_Files/36_7_down1.mp4,3391.933333
36_09/Home_Visit/Processing/Video_Files/36_09_down1.mp4,3566.976
36_09/Home_Visit/Processing/Video_Files/36_09_up1.mp4,3559.68
36_09/Home_Visit/Processing/Video_Files/36_09_video.mp4,3508.544
36_08/Home_Visit/Processing/Video_Files/36_08_up1.mp4,3736.704
36_08/Home_Visit/Processing/Video_Files/36_08_video.mp4,3690.944
36_06/Home_Visit/Processing/Video_Files/36_6_up1.mp4,3690.368
36_06/Home_Visit/Processing/Video_Files/36_06_video.mp4,3648.938667
36_11/Home_Visit/Processing/Video_Files/36_11_up1.mp4,3534.592
36_11/Home_Visit/Processing/Video_Files/36_11_video.mp4,3457.557333
36_11/Home_Visit/Processing/Video_Files/36_11_parent1.mp4,3531.52
36_13/Home_Visit/Processing/Video_Files/36_13_parent1.mp4,3852.032
36_13/Home_Visit/Processing/Video_Files/36_13_down1.mp4,3873.024
36_13/Home_Visit/Processing/Video_Files/36_13_up1.mp4,3907.968
36_13/Home_Visit/Processing/Video_Files/36_13_video.mp4,3783.338667
36_12/Home_Visit/Processing/Video_Files/36_12_video.mp4,3641.706667
36_12/Home_Visit/Processing/Video_Files/36_12_down1.mp4,3710.72
36_12/Home_Visit/Processing/Video_Files/36_12_up1.mp4,3704.832
25_Gate/25_08/Home_Visit/Processing/Video_Files/39_9ms_parent1.mp4,3871.616
25_Gate/25_08/Home_Visit/Processing/Video_Files/25_8ms_up2.mp4,956.288
25_Gate/25_08/Home_Visit/Processing/Video_Files/39_9ms_down2.mp4,378.624
25_Gate/25_08/Home_Visit/Processing/Video_Files/25_08_video.mp4,3693.888
25_Gate/25_08/Home_Visit/Processing/Video_Files/39_9ms_down1.mp4,951.936
25_Gate/25_08/Home_Visit/Processing/Video_Files/25_8ms_up1.mp4,2707.072
25_Gate/25_08/Home_Visit/Processing/Video_Files/39_9ms_down3.mp4,2305.536
25_Gate/25_08/Home_Visit/Processing/Video_Files/39_9ms_up1.mp4,3837.312
25_Gate/25_08/Home_Visit/Processing/Video_Files/25_8ms_down1.mp4,3743.872
43_09/Home_Visit/Processing/Video_Files/43_09_video.mp4,3610.24
43_09/Home_Visit/Processing/Video_Files/43_09_parent1.mp4,3677.952
43_09/Home_Visit/Processing/Video_Files/43_09_up1.mp4,3694.464
43_10/Home_Visit/Processing/Video_Files/43_10_video.mp4,3841.493333
43_10/Home_Visit/Processing/Video_Files/43_10_up1.mp4,3942.528
43_10/Home_Visit/Processing/Video_Files/43_10_down1.mp4,3947.264
43_10/Home_Visit/Processing/Video_Files/43_10_parent1.mp4,3931.136
43_11/Home_Visit/Processing/Video_Files/43_11_down1.mp4,3919.872
43_11/Home_Visit/Processing/Video_Files/43_11_up1.mp4,3922.944
43_11/Home_Visit/Processing/Video_Files/43_11_video.mp4,3850.752
43_11/Home_Visit/Processing/Video_Files/43_11_parent1.mp4,3920.128
43_08/Home_Visit/Processing/Video_Files/43_08_video.mp4,3526.186667
43_08/Home_Visit/Processing/Video_Files/43_08_down1.mp4,3626.624
43_08/Home_Visit/Processing/Video_Files/43_08_up1.mp4,3647.744
43_06/Home_Visit/Processing/Video_Files/43_6_down1.mp4,3508.224
43_06/Home_Visit/Processing/Video_Files/43_06_video.mp4,3430.890667
43_06/Home_Visit/Processing/Video_Files/43_6_up1.mp4,3505.28
43_07/Home_Visit/Processing/Video_Files/43_07_down1.mp4,25.088
43_07/Home_Visit/Processing/Video_Files/43_07_video.mp4,3505.130667
43_07/Home_Visit/Processing/Video_Files/43_07_down2.mp4,3543.68
08_17/Home_Visit/Processing/Video_Files/08_17_video.mp4,3520.341333
08_17/Home_Visit/Processing/Video_Files/08_17_up1.mp4,3602.944
08_17/Home_Visit/Processing/Video_Files/08_17_down1.mp4,3593.216
08_17/Home_Visit/Processing/Video_Files/08_17_parent1.mp4,3620.736
08_16/Home_Visit/Processing/Video_Files/08_16_video_new.mp4,3603.541333
08_16/Home_Visit/Processing/Video_Files/08_16_video.mp4,3567.594667
08_07/Home_Visit/Processing/Video_Files/08_07_video.mp4,3946.602667
08_07/Home_Visit/Processing/Video_Files/08_7_up.mp4,3963.648
08_07/Home_Visit/Processing/Video_Files/08_7_down.mp4,3969.408
08_06/Home_Visit/Processing/Video_Files/08_6_down1.mp4,3778.048
08_06/Home_Visit/Processing/Video_Files/08_06_video.mp4,3757.845333
08_06/Home_Visit/Processing/Video_Files/08_6_up1.mp4,3784.832
08_10/Home_Visit/Processing/Video_Files/08_10_up1.mp4,4023.168
08_10/Home_Visit/Processing/Video_Files/08_10_down1.mp4,4026.496
08_10/Home_Visit/Processing/Video_Files/08_10_video.mp4,3968.405333
08_11/Home_Visit/Processing/Video_Files/08_11_down1.mp4,3468.7
08_11/Home_Visit/Processing/Video_Files/08_11_up9.mp4,126.7
08_11/Home_Visit/Processing/Video_Files/08_11_up8.mp4,85.333333
08_11/Home_Visit/Processing/Video_Files/08_11_up2.mp4,196.766667
08_11/Home_Visit/Processing/Video_Files/08_11_up6.mp4,166.966667
08_11/Home_Visit/Processing/Video_Files/08_11_up11.mp4,329.5
08_11/Home_Visit/Processing/Video_Files/08_11_up3.mp4,86.566667
08_11/Home_Visit/Processing/Video_Files/08_11_up5.mp4,129.2
08_11/Home_Visit/Processing/Video_Files/08_11_video.mp4,3721.92
08_11/Home_Visit/Processing/Video_Files/08_11_up1.mp4,285.5
08_11/Home_Visit/Processing/Video_Files/08_11_up4.mp4,61.366667
08_11/Home_Visit/Processing/Video_Files/08_11_up7.mp4,46.066667
08_11/Home_Visit/Processing/Video_Files/08_11_up10.mp4,33.066667
08_15/Home_Visit/Processing/Video_Files/08_15_down1.mp4,3675.904
08_15/Home_Visit/Processing/Video_Files/08_15_up1.mp4,3674.24
08_15/Home_Visit/Processing/Video_Files/08_15_video.mp4,3617.642667
08_14/Home_Visit/Processing/Video_Files/08_14_up1.mp4,3902.592
08_14/Home_Visit/Processing/Video_Files/08_14_down1.mp4,3859.584
08_14/Home_Visit/Processing/Video_Files/08_14_video.mp4,3799.018667
08_09/Home_Visit/Processing/Video_Files/08_9_down1.mp4,1235.072
08_09/Home_Visit/Processing/Video_Files/08_9_up1.mp4,1224.192
08_09/Home_Visit/Processing/Video_Files/08_09_video.mp4,3383.552
08_08/Home_Visit/Processing/Video_Files/08_08_video.mp4,3735.488
08_08/Home_Visit/Processing/Video_Files/08_8_down1.mp4,3770.624
08_12/Home_Visit/Processing/Video_Files/08_12_video.mp4,3794.965333
08_12/Home_Visit/Processing/Video_Files/08_12_parent1.mp4,3952.0
08_12/Home_Visit/Processing/Video_Files/08_12_up1.mp4,3900.288
08_12/Home_Visit/Processing/Video_Files/08_12_down1.mp4,3902.848
08_12/Home_Visit/Processing/Video_Files/repaired/08_12_parent1.mp4,2940.766667
08_12/Home_Visit/Processing/Video_Files/corrupt/08_12_parent1.mp4,3952.0
08_13/Home_Visit/Processing/Video_Files/08_13_parent1.mp4,3671.04
08_13/Home_Visit/Processing/Video_Files/08_13_video.mp4,3620.181333
08_13/Home_Visit/Processing/Video_Files/08_13_up1.mp4,242.933333
08_13/Home_Visit/Processing/Video_Files/repaired/08_13_down1.mp4,3352.033333
08_13/Home_Visit/Processing/Video_Files/repaired/08_13_up2.mp4,734.566667
08_13/Home_Visit/Processing/Video_Files/corrupt/08_13_up1.mp4,2649.984
20_12/Home_Visit/Processing/Video_Files/20_12_parent1.mp4,3871.104
20_12/Home_Visit/Processing/Video_Files/20_12_up1.mp4,1837.824
20_12/Home_Visit/Processing/Video_Files/20_12_down4.mp4,957.312
20_12/Home_Visit/Processing/Video_Files/20_12_video.mp4,3814.016
